ID;code;Valley;Station;Range;Altitude;Species;DD;Year;harv_num;harv;Date;Ntot1;Ntot;Mtot;oneacorn;VH;H;SH;tot_Germ;M_Germ;N_Germ;rate_Germ
Lu08Qu018_260_19;Lu08Qu018;Luz;Papillon;800;803;Quercus;260;2019;1;259;16/09/2019;15;3552.010239;3.91;0.260666667;254;10.5;28.1;25;NA;1;0.04
Lu12Qu001_260_19;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;260;2019;1;259;16/09/2019;265.2605459;3552.010239;106.9;0.403;1479;17.5;96.84;25;NA;8;0.32
Lu12Qu008_260_19;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;260;2019;1;259;16/09/2019;4;3552.010239;2.54;0.635;178;14;49.61;20;NA;6;0.3
Lu12Qu010_260_19;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;260;2019;1;259;16/09/2019;35;3552.010239;14.24;0.406857143;103;21;48.5;25;NA;11;0.44
Lu16Qu036_260_19;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_260_19;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;760.08;14.56;54.88;0;NA;NA;NA
Lu16Qu038_260_19;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_253_19;Os01Qu004;Ossau;Josbaig;100;259;Quercus;253;2019;1;259;09/09/2019;216;235;120.82;0.559351852;2901.46;32;163.97;25;NA;5;0.2
Os01Qu010_253_19;Os01Qu010;Ossau;Josbaig;100;259;Quercus;253;2019;1;259;09/09/2019;2714.805424;3051.805424;2462.6;0.9071;1225;26.5;172.07;25;NA;9;0.36
Os01Qu018_253_19;Os01Qu018;Ossau;Josbaig;100;259;Quercus;253;2019;1;259;09/09/2019;0;4;NA;NA;632;14.5;61.86;8;NA;1;0.125
Os04Qu003_260_19;Os04Qu003;Ossau;Bager;400;422;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;2518;35;164.14;0;NA;NA;NA
Os04Qu006_260_19;Os04Qu006;Ossau;Bager;400;422;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_260_19;Os04Qu024;Ossau;Bager;400;422;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_260_19;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;260;2019;1;259;16/09/2019;515.0746269;765.0746269;345.1;0.67;661.85;25;57.34;25;NA;23;0.92
Os08Qu010_260_19;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;260;2019;1;259;16/09/2019;4;23;1.71;0.4275;1060.25;30.1;54.65;16;NA;7;0.4375
Os08Qu022_260_19;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;260;2019;1;259;16/09/2019;47;53;11.85;0.25212766;653.27;24.75;49.3;25;NA;3;0.12
Os12Qu002_260_19;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_260_19;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;58.77;4.8;12.5;5;NA;0;0
Os12Qu013_260_19;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;260;2019;1;259;16/09/2019;53;53;18.01;0.339811321;188;9.6;24.1;25;NA;15;0.6
Os16Qu001_260_19;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_260_19;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_260_19;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;260;2019;1;259;16/09/2019;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_273_19;Lu01Qu012;Luz;Laveyron;100;131;Quercus;273;2019;2;273;29/09/2019;4028.726753;4037.726753;7040.2;1.7475;4197;25.8;218.5;25;NA;20;0.8
Lu01Qu038_273_19;Lu01Qu038;Luz;Laveyron;100;131;Quercus;273;2019;2;273;29/09/2019;5235.624901;5239.624901;6610.5;1.2626;1002;23.5;180.31;25;NA;17;0.68
Lu01Qu071_273_19;Lu01Qu071;Luz;Laveyron;100;131;Quercus;273;2019;2;273;29/09/2019;448.0829016;449.0829016;432.4;0.965;416;27.4;83.69;25;NA;14;0.56
Lu03Qu011_273_19;Lu03Qu011;Luz;Ibos;300;387;Quercus;273;2019;2;273;29/09/2019;6125.465295;6184.465295;5595;0.9134;402;25.4;46.21;25;NA;19;0.76
Lu03Qu020_273_19;Lu03Qu020;Luz;Ibos;300;387;Quercus;273;2019;2;273;29/09/2019;3744.007736;3751.007736;5420.2;1.4477;444;27;78.35;25;NA;16;0.64
Lu03Qu050_273_19;Lu03Qu050;Luz;Ibos;300;387;Quercus;273;2019;2;273;29/09/2019;2671.456276;2677.456276;3030.5;1.1344;981;31;99.87;25;NA;12;0.48
Lu08Qu009_274_19;Lu08Qu009;Luz;Papillon;800;803;Quercus;274;2019;2;273;30/09/2019;324.3913477;329.3913477;102.1;0.31474329;233;10.3;29.54;25;NA;6;0.24
Lu08Qu014_274_19;Lu08Qu014;Luz;Papillon;800;803;Quercus;274;2019;2;273;30/09/2019;208.0808081;208.0808081;61.8;0.297;199;10.3;43.13;25;NA;8;0.32
Lu08Qu018_274_19;Lu08Qu018;Luz;Papillon;800;803;Quercus;274;2019;2;273;30/09/2019;189.2469834;189.2469834;123.9;0.6547;254;10.5;28.1;25;NA;8;0.32
Lu12Qu001_274_19;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;274;2019;2;273;30/09/2019;1555.4472;1570.4472;1116.5;0.7178;1479;17.5;96.84;25;NA;5;0.2
Lu12Qu008_274_19;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;274;2019;2;273;30/09/2019;664.3957346;673.3957346;448.6;0.6752;178;14;49.61;26;NA;7;0.269230769
Lu12Qu010_274_19;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;274;2019;2;273;30/09/2019;356.2753036;371.2753036;290.4;0.8151;103;21;48.5;26;NA;6;0.230769231
Lu16Qu036_274_19;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;274;2019;2;273;30/09/2019;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_274_19;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;274;2019;2;273;30/09/2019;0;6;NA;NA;760.08;14.56;54.88;0;NA;NA;NA
Lu16Qu038_274_19;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;274;2019;2;273;30/09/2019;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_274_19;Os01Qu004;Ossau;Josbaig;100;259;Quercus;274;2019;2;273;30/09/2019;1019.721383;1031.721383;1215.1;1.1916;2901.46;32;163.97;25;NA;13;0.52
Os01Qu010_274_19;Os01Qu010;Ossau;Josbaig;100;259;Quercus;274;2019;2;273;30/09/2019;22267.7456;22687.7456;39213.5;1.761;1225;26.5;172.07;25;NA;18;0.72
Os01Qu018_274_19;Os01Qu018;Ossau;Josbaig;100;259;Quercus;274;2019;2;273;30/09/2019;211.754733;217.754733;374.7;1.7695;632;14.5;61.86;25;NA;19;0.76
Os04Qu003_274_19;Os04Qu003;Ossau;Bager;400;422;Quercus;274;2019;2;273;30/09/2019;0;10;NA;NA;2518;35;164.14;0;NA;NA;NA
Os04Qu006_274_19;Os04Qu006;Ossau;Bager;400;422;Quercus;274;2019;2;273;30/09/2019;0;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_274_19;Os04Qu024;Ossau;Bager;400;422;Quercus;274;2019;2;273;30/09/2019;0;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_273_19;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;273;2019;2;273;29/09/2019;1472.571474;1564.571474;1838.8;1.2487;661.85;25;57.34;25;NA;14;0.56
Os08Qu010_273_19;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;273;2019;2;273;29/09/2019;410.033321;529.033321;443;1.0804;1060.25;30.1;54.65;25;NA;12;0.48
Os08Qu022_273_19;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;273;2019;2;273;29/09/2019;432.1898972;485.1898972;298.6;0.6909;653.27;24.75;49.3;25;NA;5;0.2
Os12Qu002_273_19;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;273;2019;2;273;29/09/2019;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_273_19;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;273;2019;2;273;29/09/2019;142.122905;143.122905;63.6;0.4475;58.77;4.8;12.5;25;NA;9;0.36
Os12Qu013_273_19;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;273;2019;2;273;29/09/2019;271.8052738;272.8052738;107.2;0.3944;188;9.6;24.1;25;NA;1;0.04
Os16Qu001_273_19;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;273;2019;2;273;29/09/2019;0;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_273_19;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;273;2019;2;273;29/09/2019;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_273_19;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;273;2019;2;273;29/09/2019;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_287_19;Lu01Qu012;Luz;Laveyron;100;131;Quercus;287;2019;3;287;13/10/2019;4859.170586;4859.170586;11365.6;2.339;4197;25.8;218.5;25;NA;NA;NA
Lu01Qu038_287_19;Lu01Qu038;Luz;Laveyron;100;131;Quercus;287;2019;3;287;13/10/2019;20725.39345;20725.39345;48725.4;2.351;1002;23.5;180.31;25;NA;NA;NA
Lu01Qu071_287_19;Lu01Qu071;Luz;Laveyron;100;131;Quercus;287;2019;3;287;13/10/2019;3141.410825;3154.410825;5740.3;1.8273;416;27.4;83.69;25;NA;NA;NA
Lu03Qu011_287_19;Lu03Qu011;Luz;Ibos;300;387;Quercus;287;2019;3;287;13/10/2019;19091.89304;19091.89304;26988.3;1.4136;402;25.4;46.21;25;NA;NA;NA
Lu03Qu020_287_19;Lu03Qu020;Luz;Ibos;300;387;Quercus;287;2019;3;287;13/10/2019;7671.696833;7671.696833;16954.45;2.21;444;27;78.35;25;NA;NA;NA
Lu03Qu050_287_19;Lu03Qu050;Luz;Ibos;300;387;Quercus;287;2019;3;287;13/10/2019;9426.902895;9426.902895;16707.3;1.7723;981;31;99.87;25;NA;NA;NA
Lu08Qu009_288_19;Lu08Qu009;Luz;Papillon;800;803;Quercus;288;2019;3;287;14/10/2019;4348.687106;4352.687106;2964.5;0.6817;233;10.3;29.54;25;NA;NA;NA
Lu08Qu014_288_19;Lu08Qu014;Luz;Papillon;800;803;Quercus;288;2019;3;287;14/10/2019;213.9974955;213.9974955;153.8;0.7187;199;10.3;43.13;25;NA;NA;NA
Lu08Qu018_288_19;Lu08Qu018;Luz;Papillon;800;803;Quercus;288;2019;3;287;14/10/2019;38;38;45.34;1.193157895;254;10.5;28.1;25;NA;NA;NA
Lu12Qu001_288_19;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;288;2019;3;287;14/10/2019;2152.625239;2165.625239;3038;1.4113;1479;17.5;96.84;25;NA;NA;NA
Lu12Qu008_288_19;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;288;2019;3;287;14/10/2019;599.4494494;618.4494494;1197.7;1.998;178;14;49.61;25;NA;NA;NA
Lu12Qu010_288_19;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;288;2019;3;287;14/10/2019;1196.919335;1198.919335;1476.4;1.2335;103;21;48.5;25;NA;NA;NA
Lu16Qu036_288_19;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;288;2019;3;287;14/10/2019;0;0;0;NA;801.97;13.1;74.95;6;NA;NA;NA
Lu16Qu037_288_19;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;288;2019;3;287;14/10/2019;0;0;0;NA;760.08;14.56;54.88;25;NA;NA;NA
Lu16Qu038_288_19;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;288;2019;3;287;14/10/2019;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_287_19;Os01Qu004;Ossau;Josbaig;100;259;Quercus;287;2019;3;287;13/10/2019;2922.331883;2963.331883;4767.2;1.6313;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_287_19;Os01Qu010;Ossau;Josbaig;100;259;Quercus;287;2019;3;287;13/10/2019;11985.71967;12000.71967;31810.1;2.654;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_287_19;Os01Qu018;Ossau;Josbaig;100;259;Quercus;287;2019;3;287;13/10/2019;317.9904575;319.9904575;1133;3.563;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_287_19;Os04Qu003;Ossau;Bager;400;422;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_287_19;Os04Qu006;Ossau;Bager;400;422;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_287_19;Os04Qu024;Ossau;Bager;400;422;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_287_19;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;287;2019;3;287;13/10/2019;436.6967871;472.6967871;869.9;1.992;661.85;25;57.34;25;NA;NA;NA
Os08Qu010_287_19;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;287;2019;3;287;13/10/2019;259.2351958;344.2351958;279.3;1.0774;1060.25;30.1;54.65;25;NA;NA;NA
Os08Qu022_287_19;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;287;2019;3;287;13/10/2019;777.2981978;821.2981978;1026.5;1.3206;653.27;24.75;49.3;25;NA;NA;NA
Os12Qu002_287_19;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_287_19;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;287;2019;3;287;13/10/2019;335.0345242;335.0345242;223.2;0.6662;58.77;4.8;12.5;25;NA;NA;NA
Os12Qu013_287_19;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;287;2019;3;287;13/10/2019;930.4612827;930.4612827;671.7;0.7219;188;9.6;24.1;25;NA;NA;NA
Os16Qu001_287_19;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;69.79;3;17.89;2;NA;NA;NA
Os16Qu004_287_19;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_287_19;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;287;2019;3;287;13/10/2019;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_NA_19;Lu01Qu012;Luz;Laveyron;100;131;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_NA_19;Lu01Qu038;Luz;Laveyron;100;131;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_NA_19;Lu01Qu071;Luz;Laveyron;100;131;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_NA_19;Lu03Qu011;Luz;Ibos;300;387;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_NA_19;Lu03Qu020;Luz;Ibos;300;387;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_NA_19;Lu03Qu050;Luz;Ibos;300;387;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_NA_19;Lu08Qu009;Luz;Papillon;800;803;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_NA_19;Lu08Qu014;Luz;Papillon;800;803;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_NA_19;Lu08Qu018;Luz;Papillon;800;803;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_304_19;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;304;2019;4;301;30/10/2019;660.9034268;660.9034268;1272.9;1.926;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_304_19;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;304;2019;4;301;30/10/2019;203.6073826;203.6073826;485.4;2.384;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_304_19;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;304;2019;4;301;30/10/2019;232.0603126;232.0603126;421.7;1.8172;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_304_19;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;304;2019;4;301;30/10/2019;5;6;1.77;0.354;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_304_19;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;304;2019;4;301;30/10/2019;4;4;3.63;0.9075;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_304_19;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;304;2019;4;301;30/10/2019;0;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_NA_19;Os01Qu004;Ossau;Josbaig;100;259;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_NA_19;Os01Qu010;Ossau;Josbaig;100;259;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_NA_19;Os01Qu018;Ossau;Josbaig;100;259;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_NA_19;Os04Qu003;Ossau;Bager;400;422;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_NA_19;Os04Qu006;Ossau;Bager;400;422;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_NA_19;Os04Qu024;Ossau;Bager;400;422;Quercus;NA;2019;4;301;NA;NA;NA;NA;NA;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_301_19;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;301;2019;4;301;27/10/2019;16;23;12.28;0.7675;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_301_19;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;301;2019;4;301;27/10/2019;23;27;20.85;0.906521739;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_301_19;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;301;2019;4;301;27/10/2019;13;15;9.06;0.696923077;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_301_19;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;301;2019;4;301;27/10/2019;414.9093456;414.9093456;533.2;1.2851;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_301_19;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;301;2019;4;301;27/10/2019;173.9842471;173.9842471;223.1;1.2823;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_301_19;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;301;2019;4;301;27/10/2019;896.1472439;896.1472439;939.7;1.0486;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_301_19;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;301;2019;4;301;27/10/2019;0;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_301_19;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;301;2019;4;301;27/10/2019;2;3;1.01;0.505;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_301_19;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;301;2019;4;301;27/10/2019;4;7;2.06;0.515;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_316_19;Lu01Qu012;Luz;Laveyron;100;131;Quercus;316;2019;5;316;11/11/2019;664.379562;664.379562;1365.3;2.055;4197;25.8;218.5;25;NA;NA;NA
Lu01Qu038_316_19;Lu01Qu038;Luz;Laveyron;100;131;Quercus;316;2019;5;316;11/11/2019;10238.39606;10238.39606;22852.1;2.232;1002;23.5;180.31;25;NA;NA;NA
Lu01Qu071_316_19;Lu01Qu071;Luz;Laveyron;100;131;Quercus;316;2019;5;316;11/11/2019;4020.185275;4020.185275;8245.4;2.051;416;27.4;83.69;25;NA;NA;NA
Lu03Qu011_316_19;Lu03Qu011;Luz;Ibos;300;387;Quercus;316;2019;5;316;11/11/2019;8494.690162;8494.690162;14558.2;1.7138;402;25.4;46.21;25;NA;NA;NA
Lu03Qu020_316_19;Lu03Qu020;Luz;Ibos;300;387;Quercus;316;2019;5;316;11/11/2019;2220.201319;2220.201319;6396.4;2.881;444;27;78.35;25;NA;NA;NA
Lu03Qu050_316_19;Lu03Qu050;Luz;Ibos;300;387;Quercus;316;2019;5;316;11/11/2019;4037.377451;4051.377451;9883.5;2.448;981;31;99.87;25;NA;NA;NA
Lu08Qu009_317_19;Lu08Qu009;Luz;Papillon;800;803;Quercus;317;2019;5;316;12/11/2019;3422.031474;3422.031474;2631.2;0.7689;233;10.3;29.54;25;NA;NA;NA
Lu08Qu014_317_19;Lu08Qu014;Luz;Papillon;800;803;Quercus;317;2019;5;316;12/11/2019;132.9000448;132.9000448;118.6;0.8924;199;10.3;43.13;25;NA;NA;NA
Lu08Qu018_317_19;Lu08Qu018;Luz;Papillon;800;803;Quercus;317;2019;5;316;12/11/2019;2327.330063;2333.330063;6642.2;2.854;254;10.5;28.1;25;NA;NA;NA
Lu12Qu001_317_19;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;317;2019;5;316;12/11/2019;83;84;51.73;0.623253012;1479;17.5;96.84;25;NA;NA;NA
Lu12Qu008_317_19;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;317;2019;5;316;12/11/2019;35;36;13.92;0.397714286;178;14;49.61;25;NA;NA;NA
Lu12Qu010_317_19;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;317;2019;5;316;12/11/2019;11;12;8.32;0.756363636;103;21;48.5;25;NA;NA;NA
Lu16Qu036_NA_19;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_NA_19;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;760.08;14.56;54.88;0;NA;NA;NA
Lu16Qu038_NA_19;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_318_19;Os01Qu004;Ossau;Josbaig;100;259;Quercus;318;2019;5;316;13/11/2019;5108.994146;5108.994146;9599.8;1.879;2901.46;32;163.97;25;NA;NA;NA
Os01Qu010_318_19;Os01Qu010;Ossau;Josbaig;100;259;Quercus;318;2019;5;316;13/11/2019;97;97;98.06;1.010927835;1225;26.5;172.07;25;NA;NA;NA
Os01Qu018_318_19;Os01Qu018;Ossau;Josbaig;100;259;Quercus;318;2019;5;316;13/11/2019;6;7;7.99;1.331666667;632;14.5;61.86;25;NA;NA;NA
Os04Qu003_318_19;Os04Qu003;Ossau;Bager;400;422;Quercus;318;2019;5;316;13/11/2019;0;0;0;NA;2518;35;164.14;0;NA;NA;NA
Os04Qu006_318_19;Os04Qu006;Ossau;Bager;400;422;Quercus;318;2019;5;316;13/11/2019;0;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_318_19;Os04Qu024;Ossau;Bager;400;422;Quercus;318;2019;5;316;13/11/2019;0;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_316_19;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;316;2019;5;316;11/11/2019;5;10;2.34;0.468;661.85;25;57.34;6;NA;NA;NA
Os08Qu010_316_19;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;316;2019;5;316;11/11/2019;0;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_316_19;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;316;2019;5;316;11/11/2019;6;10;3.54;0.59;653.27;24.75;49.3;0;NA;NA;NA
Os12Qu002_316_19;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;316;2019;5;316;11/11/2019;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_316_19;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;316;2019;5;316;11/11/2019;1;1;0.5;0.5;58.77;4.8;12.5;4;NA;NA;NA
Os12Qu013_316_19;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;316;2019;5;316;11/11/2019;26;26;12.44;0.478461538;188;9.6;24.1;25;NA;NA;NA
Os16Qu001_NA_19;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_NA_19;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_NA_19;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;NA;2019;5;316;NA;NA;NA;NA;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_258_20;Lu01Qu012;Luz;Laveyron;100;131;Quercus;258;2020;1;258;14/09/2020;1052.642981;1058.642981;1242.48;1.180343215;4197;25.8;218.5;25;56.58;NA;NA
Lu01Qu038_258_20;Lu01Qu038;Luz;Laveyron;100;131;Quercus;258;2020;1;258;14/09/2020;1438.636364;1445.636364;938.27;0.652193997;1002;23.5;180.31;25;36.37;NA;NA
Lu01Qu071_258_20;Lu01Qu071;Luz;Laveyron;100;131;Quercus;258;2020;1;258;14/09/2020;46;46;36.38;0.790869565;416;27.4;83.69;25;27.18;NA;NA
Lu03Qu011_258_20;Lu03Qu011;Luz;Ibos;300;387;Quercus;258;2020;1;258;14/09/2020;8;8;3.78;0.4725;402;25.4;46.21;8;3.78;NA;NA
Lu03Qu020_258_20;Lu03Qu020;Luz;Ibos;300;387;Quercus;258;2020;1;258;14/09/2020;153.8381743;155.8381743;84.49;0.549213486;444;27;78.35;25;22.39;NA;NA
Lu03Qu050_258_20;Lu03Qu050;Luz;Ibos;300;387;Quercus;258;2020;1;258;14/09/2020;7;7;9.1;1.3;981;31;99.87;7;9.1;NA;NA
